order_id,order_date,customer_id,company_name,product_id,product_name,category_id,unit_price,quantity,discount,total_sales,year,month,year_month,season,discounted_unit_price,total_quantity,customer_segment
10312,1996-09-23,WANDK,Die Wandernde Kuh,28,Rössle Sauerkraut,7,36.4,4,0.0,145.6,1996,9,1996-09,Fall,36.4,4,High Value
10312,1996-09-23,WANDK,Die Wandernde Kuh,43,Ipoh Coffee,1,36.8,24,0.0,883.1999999999999,1996,9,1996-09,Fall,36.8,24,High Value
10312,1996-09-23,WANDK,Die Wandernde Kuh,53,Perth Pasties,6,26.2,20,0.0,524.0,1996,9,1996-09,Fall,26.2,20,High Value
10312,1996-09-23,WANDK,Die Wandernde Kuh,75,Rhönbräu Klosterbier,1,6.2,10,0.0,62.0,1996,9,1996-09,Fall,6.2,10,High Value
10313,1996-09-24,QUICK,QUICK-Stop,36,Inlagd Sill,8,15.2,12,0.0,182.39999999999998,1996,9,1996-09,Fall,15.2,12,High Value
10314,1996-09-25,RATTC,Rattlesnake Canyon Grocery,32,Mascarpone Fabioli,4,25.6,40,0.1,921.6,1996,9,1996-09,Fall,23.040000000000003,40,High Value
10314,1996-09-25,RATTC,Rattlesnake Canyon Grocery,58,Escargots de Bourgogne,8,10.6,30,0.1,286.2,1996,9,1996-09,Fall,9.54,30,High Value
10314,1996-09-25,RATTC,Rattlesnake Canyon Grocery,62,Tarte au sucre,3,39.4,25,0.1,886.5,1996,9,1996-09,Fall,35.46,25,High Value
10315,1996-09-26,ISLAT,Island Trading,34,Sasquatch Ale,1,11.2,14,0.0,156.79999999999998,1996,9,1996-09,Fall,11.2,14,High Value
10315,1996-09-26,ISLAT,Island Trading,70,Outback Lager,1,12.0,30,0.0,360.0,1996,9,1996-09,Fall,12.0,30,High Value
10316,1996-09-27,RATTC,Rattlesnake Canyon Grocery,41,Jack's New England Clam Chowder,8,7.7,10,0.0,77.0,1996,9,1996-09,Fall,7.7,10,High Value
10316,1996-09-27,RATTC,Rattlesnake Canyon Grocery,62,Tarte au sucre,3,39.4,70,0.0,2758.0,1996,9,1996-09,Fall,39.4,70,High Value
10317,1996-09-30,LONEP,Lonesome Pine Restaurant,1,Chai,1,14.4,20,0.0,288.0,1996,9,1996-09,Fall,14.4,20,Medium Value
10318,1996-10-01,ISLAT,Island Trading,41,Jack's New England Clam Chowder,8,7.7,20,0.0,154.0,1996,10,1996-10,Fall,7.7,20,High Value
10318,1996-10-01,ISLAT,Island Trading,76,Lakkalikööri,1,14.4,6,0.0,86.4,1996,10,1996-10,Fall,14.4,6,High Value
10319,1996-10-02,TORTU,Tortuga Restaurante,17,Alice Mutton,6,31.2,8,0.0,249.6,1996,10,1996-10,Fall,31.2,8,High Value
10319,1996-10-02,TORTU,Tortuga Restaurante,28,Rössle Sauerkraut,7,36.4,14,0.0,509.59999999999997,1996,10,1996-10,Fall,36.4,14,High Value
10319,1996-10-02,TORTU,Tortuga Restaurante,76,Lakkalikööri,1,14.4,30,0.0,432.0,1996,10,1996-10,Fall,14.4,30,High Value
10320,1996-10-03,WARTH,Wartian Herkku,71,Flotemysost,4,17.2,30,0.0,516.0,1996,10,1996-10,Fall,17.2,30,High Value
10321,1996-10-03,ISLAT,Island Trading,35,Steeleye Stout,1,14.4,10,0.0,144.0,1996,10,1996-10,Fall,14.4,10,High Value
10322,1996-10-04,PERIC,Pericles Comidas clásicas,52,Filo Mix,5,5.6,20,0.0,112.0,1996,10,1996-10,Fall,5.6,20,Medium Value
10323,1996-10-07,KOENE,Königlich Essen,15,Genen Shouyu,2,12.4,5,0.0,62.0,1996,10,1996-10,Fall,12.4,5,High Value
10323,1996-10-07,KOENE,Königlich Essen,25,NuNuCa Nuß-Nougat-Creme,3,11.2,4,0.0,44.8,1996,10,1996-10,Fall,11.2,4,High Value
10323,1996-10-07,KOENE,Königlich Essen,39,Chartreuse verte,1,14.4,4,0.0,57.6,1996,10,1996-10,Fall,14.4,4,High Value
10324,1996-10-08,SAVEA,Save-a-lot Markets,16,Pavlova,3,13.9,21,0.15,248.115,1996,10,1996-10,Fall,11.815,21,High Value
10324,1996-10-08,SAVEA,Save-a-lot Markets,35,Steeleye Stout,1,14.4,70,0.15,856.8,1996,10,1996-10,Fall,12.24,70,High Value
10324,1996-10-08,SAVEA,Save-a-lot Markets,46,Spegesild,8,9.6,30,0.0,288.0,1996,10,1996-10,Fall,9.6,30,High Value
10324,1996-10-08,SAVEA,Save-a-lot Markets,59,Raclette Courdavault,4,44.0,40,0.15,1496.0,1996,10,1996-10,Fall,37.4,40,High Value
10324,1996-10-08,SAVEA,Save-a-lot Markets,63,Vegie-spread,2,35.1,80,0.15,2386.7999999999997,1996,10,1996-10,Fall,29.835,80,High Value
10325,1996-10-09,KOENE,Königlich Essen,6,Grandma's Boysenberry Spread,2,20.0,6,0.0,120.0,1996,10,1996-10,Fall,20.0,6,High Value
10325,1996-10-09,KOENE,Königlich Essen,13,Konbu,8,4.8,12,0.0,57.599999999999994,1996,10,1996-10,Fall,4.8,12,High Value
10325,1996-10-09,KOENE,Königlich Essen,14,Tofu,7,18.6,9,0.0,167.4,1996,10,1996-10,Fall,18.6,9,High Value
10325,1996-10-09,KOENE,Königlich Essen,31,Gorgonzola Telino,4,10.0,4,0.0,40.0,1996,10,1996-10,Fall,10.0,4,High Value
10325,1996-10-09,KOENE,Königlich Essen,72,Mozzarella di Giovanni,4,27.8,40,0.0,1112.0,1996,10,1996-10,Fall,27.8,40,High Value
10326,1996-10-10,BOLID,Bólido Comidas preparadas,4,Chef Anton's Cajun Seasoning,2,17.6,24,0.0,422.40000000000003,1996,10,1996-10,Fall,17.6,24,Medium Value
10326,1996-10-10,BOLID,Bólido Comidas preparadas,57,Ravioli Angelo,5,15.6,16,0.0,249.6,1996,10,1996-10,Fall,15.6,16,Medium Value
10326,1996-10-10,BOLID,Bólido Comidas preparadas,75,Rhönbräu Klosterbier,1,6.2,50,0.0,310.0,1996,10,1996-10,Fall,6.2,50,Medium Value
10327,1996-10-11,FOLKO,Folk och fä HB,2,Chang,1,15.2,25,0.2,304.0,1996,10,1996-10,Fall,12.16,25,High Value
10327,1996-10-11,FOLKO,Folk och fä HB,11,Queso Cabrales,4,16.8,50,0.2,672.0,1996,10,1996-10,Fall,13.440000000000001,50,High Value
10327,1996-10-11,FOLKO,Folk och fä HB,30,Nord-Ost Matjeshering,8,20.7,35,0.2,579.6,1996,10,1996-10,Fall,16.56,35,High Value
10327,1996-10-11,FOLKO,Folk och fä HB,58,Escargots de Bourgogne,8,10.6,30,0.2,254.4,1996,10,1996-10,Fall,8.48,30,High Value
10328,1996-10-14,FURIB,Furia Bacalhau e Frutos do Mar,59,Raclette Courdavault,4,44.0,9,0.0,396.0,1996,10,1996-10,Fall,44.0,9,High Value
10328,1996-10-14,FURIB,Furia Bacalhau e Frutos do Mar,65,Louisiana Fiery Hot Pepper Sauce,2,16.8,40,0.0,672.0,1996,10,1996-10,Fall,16.8,40,High Value
10328,1996-10-14,FURIB,Furia Bacalhau e Frutos do Mar,68,Scottish Longbreads,3,10.0,10,0.0,100.0,1996,10,1996-10,Fall,10.0,10,High Value
10329,1996-10-15,SPLIR,Split Rail Beer & Ale,19,Teatime Chocolate Biscuits,3,7.3,10,0.05,69.35,1996,10,1996-10,Fall,6.935,10,High Value
10329,1996-10-15,SPLIR,Split Rail Beer & Ale,30,Nord-Ost Matjeshering,8,20.7,8,0.05,157.32,1996,10,1996-10,Fall,19.665,8,High Value
10329,1996-10-15,SPLIR,Split Rail Beer & Ale,38,Côte de Blaye,1,210.8,20,0.05,4005.2,1996,10,1996-10,Fall,200.26,20,High Value
10329,1996-10-15,SPLIR,Split Rail Beer & Ale,56,Gnocchi di nonna Alice,5,30.4,12,0.05,346.55999999999995,1996,10,1996-10,Fall,28.88,12,High Value
10330,1996-10-16,LILAS,LILA-Supermercado,26,Gumbär Gummibärchen,3,24.9,50,0.15,1058.25,1996,10,1996-10,Fall,21.165,50,High Value
10330,1996-10-16,LILAS,LILA-Supermercado,72,Mozzarella di Giovanni,4,27.8,25,0.15,590.75,1996,10,1996-10,Fall,23.63,25,High Value
10331,1996-10-16,BONAP,Bon app',54,Tourtière,6,5.9,15,0.0,88.5,1996,10,1996-10,Fall,5.9,15,High Value
10332,1996-10-17,MEREP,Mère Paillarde,18,Carnarvon Tigers,8,50.0,40,0.2,1600.0,1996,10,1996-10,Fall,40.0,40,High Value
10332,1996-10-17,MEREP,Mère Paillarde,42,Singaporean Hokkien Fried Mee,5,11.2,10,0.2,89.60000000000001,1996,10,1996-10,Fall,8.959999999999999,10,High Value
10332,1996-10-17,MEREP,Mère Paillarde,47,Zaanse koeken,3,7.6,16,0.2,97.28,1996,10,1996-10,Fall,6.08,16,High Value
10333,1996-10-18,WARTH,Wartian Herkku,14,Tofu,7,18.6,10,0.0,186.0,1996,10,1996-10,Fall,18.6,10,High Value
10333,1996-10-18,WARTH,Wartian Herkku,21,Sir Rodney's Scones,3,8.0,10,0.1,72.0,1996,10,1996-10,Fall,7.2,10,High Value
10333,1996-10-18,WARTH,Wartian Herkku,71,Flotemysost,4,17.2,40,0.1,619.2,1996,10,1996-10,Fall,15.48,40,High Value
10334,1996-10-21,VICTE,Victuailles en stock,52,Filo Mix,5,5.6,8,0.0,44.8,1996,10,1996-10,Fall,5.6,8,High Value
10334,1996-10-21,VICTE,Victuailles en stock,68,Scottish Longbreads,3,10.0,10,0.0,100.0,1996,10,1996-10,Fall,10.0,10,High Value
10335,1996-10-22,HUNGO,Hungry Owl All-Night Grocers,2,Chang,1,15.2,7,0.2,85.12,1996,10,1996-10,Fall,12.16,7,High Value
10335,1996-10-22,HUNGO,Hungry Owl All-Night Grocers,31,Gorgonzola Telino,4,10.0,25,0.2,200.0,1996,10,1996-10,Fall,8.0,25,High Value
10335,1996-10-22,HUNGO,Hungry Owl All-Night Grocers,32,Mascarpone Fabioli,4,25.6,6,0.2,122.88000000000002,1996,10,1996-10,Fall,20.480000000000004,6,High Value
10335,1996-10-22,HUNGO,Hungry Owl All-Night Grocers,51,Manjimup Dried Apples,7,42.4,48,0.2,1628.1599999999999,1996,10,1996-10,Fall,33.92,48,High Value
10336,1996-10-23,PRINI,Princesa Isabel Vinhos,4,Chef Anton's Cajun Seasoning,2,17.6,18,0.1,285.12,1996,10,1996-10,Fall,15.840000000000002,18,High Value
10337,1996-10-24,FRANK,Frankenversand,23,Tunnbröd,5,7.2,40,0.0,288.0,1996,10,1996-10,Fall,7.2,40,High Value
10337,1996-10-24,FRANK,Frankenversand,26,Gumbär Gummibärchen,3,24.9,24,0.0,597.5999999999999,1996,10,1996-10,Fall,24.9,24,High Value
10337,1996-10-24,FRANK,Frankenversand,36,Inlagd Sill,8,15.2,20,0.0,304.0,1996,10,1996-10,Fall,15.2,20,High Value
10337,1996-10-24,FRANK,Frankenversand,37,Gravad lax,8,20.8,28,0.0,582.4,1996,10,1996-10,Fall,20.8,28,High Value
10337,1996-10-24,FRANK,Frankenversand,72,Mozzarella di Giovanni,4,27.8,25,0.0,695.0,1996,10,1996-10,Fall,27.8,25,High Value
10338,1996-10-25,OLDWO,Old World Delicatessen,17,Alice Mutton,6,31.2,20,0.0,624.0,1996,10,1996-10,Fall,31.2,20,High Value
10338,1996-10-25,OLDWO,Old World Delicatessen,30,Nord-Ost Matjeshering,8,20.7,15,0.0,310.5,1996,10,1996-10,Fall,20.7,15,High Value
10339,1996-10-28,MEREP,Mère Paillarde,4,Chef Anton's Cajun Seasoning,2,17.6,10,0.0,176.0,1996,10,1996-10,Fall,17.6,10,High Value
10339,1996-10-28,MEREP,Mère Paillarde,17,Alice Mutton,6,31.2,70,0.05,2074.7999999999997,1996,10,1996-10,Fall,29.639999999999997,70,High Value
10339,1996-10-28,MEREP,Mère Paillarde,62,Tarte au sucre,3,39.4,28,0.0,1103.2,1996,10,1996-10,Fall,39.4,28,High Value
10340,1996-10-29,BONAP,Bon app',18,Carnarvon Tigers,8,50.0,20,0.05,950.0,1996,10,1996-10,Fall,47.5,20,High Value
10340,1996-10-29,BONAP,Bon app',41,Jack's New England Clam Chowder,8,7.7,12,0.05,87.78,1996,10,1996-10,Fall,7.3149999999999995,12,High Value
10340,1996-10-29,BONAP,Bon app',43,Ipoh Coffee,1,36.8,40,0.05,1398.3999999999999,1996,10,1996-10,Fall,34.959999999999994,40,High Value
10341,1996-10-29,SIMOB,Simons bistro,33,Geitost,4,2.0,8,0.0,16.0,1996,10,1996-10,Fall,2.0,8,High Value
10341,1996-10-29,SIMOB,Simons bistro,59,Raclette Courdavault,4,44.0,9,0.15,336.59999999999997,1996,10,1996-10,Fall,37.4,9,High Value
10342,1996-10-30,FRANK,Frankenversand,2,Chang,1,15.2,24,0.2,291.84,1996,10,1996-10,Fall,12.16,24,High Value
10342,1996-10-30,FRANK,Frankenversand,31,Gorgonzola Telino,4,10.0,56,0.2,448.0,1996,10,1996-10,Fall,8.0,56,High Value
10342,1996-10-30,FRANK,Frankenversand,36,Inlagd Sill,8,15.2,40,0.2,486.40000000000003,1996,10,1996-10,Fall,12.16,40,High Value
10342,1996-10-30,FRANK,Frankenversand,55,Pâté chinois,6,19.2,40,0.2,614.4000000000001,1996,10,1996-10,Fall,15.36,40,High Value
10343,1996-10-31,LEHMS,Lehmanns Marktstand,64,Wimmers gute Semmelknödel,5,26.6,50,0.0,1330.0,1996,10,1996-10,Fall,26.6,50,High Value
10343,1996-10-31,LEHMS,Lehmanns Marktstand,68,Scottish Longbreads,3,10.0,4,0.05,38.0,1996,10,1996-10,Fall,9.5,4,High Value
10343,1996-10-31,LEHMS,Lehmanns Marktstand,76,Lakkalikööri,1,14.4,15,0.0,216.0,1996,10,1996-10,Fall,14.4,15,High Value
10344,1996-11-01,WHITC,White Clover Markets,4,Chef Anton's Cajun Seasoning,2,17.6,35,0.0,616.0,1996,11,1996-11,Fall,17.6,35,High Value
10344,1996-11-01,WHITC,White Clover Markets,8,Northwoods Cranberry Sauce,2,32.0,70,0.25,1680.0,1996,11,1996-11,Fall,24.0,70,High Value
10345,1996-11-04,QUICK,QUICK-Stop,8,Northwoods Cranberry Sauce,2,32.0,70,0.0,2240.0,1996,11,1996-11,Fall,32.0,70,High Value
10345,1996-11-04,QUICK,QUICK-Stop,19,Teatime Chocolate Biscuits,3,7.3,80,0.0,584.0,1996,11,1996-11,Fall,7.3,80,High Value
10345,1996-11-04,QUICK,QUICK-Stop,42,Singaporean Hokkien Fried Mee,5,11.2,9,0.0,100.8,1996,11,1996-11,Fall,11.2,9,High Value
10346,1996-11-05,RATTC,Rattlesnake Canyon Grocery,17,Alice Mutton,6,31.2,36,0.1,1010.8800000000001,1996,11,1996-11,Fall,28.08,36,High Value
10346,1996-11-05,RATTC,Rattlesnake Canyon Grocery,56,Gnocchi di nonna Alice,5,30.4,20,0.0,608.0,1996,11,1996-11,Fall,30.4,20,High Value
10347,1996-11-06,FAMIA,Familia Arquibaldo,25,NuNuCa Nuß-Nougat-Creme,3,11.2,10,0.0,112.0,1996,11,1996-11,Fall,11.2,10,Medium Value
10347,1996-11-06,FAMIA,Familia Arquibaldo,39,Chartreuse verte,1,14.4,50,0.15,612.0,1996,11,1996-11,Fall,12.24,50,Medium Value
10347,1996-11-06,FAMIA,Familia Arquibaldo,40,Boston Crab Meat,8,14.7,4,0.0,58.8,1996,11,1996-11,Fall,14.7,4,Medium Value
10347,1996-11-06,FAMIA,Familia Arquibaldo,75,Rhönbräu Klosterbier,1,6.2,6,0.15,31.62,1996,11,1996-11,Fall,5.27,6,Medium Value
10348,1996-11-07,WANDK,Die Wandernde Kuh,1,Chai,1,14.4,15,0.15,183.6,1996,11,1996-11,Fall,12.24,15,High Value
10348,1996-11-07,WANDK,Die Wandernde Kuh,23,Tunnbröd,5,7.2,25,0.0,180.0,1996,11,1996-11,Fall,7.2,25,High Value
10349,1996-11-08,SPLIR,Split Rail Beer & Ale,54,Tourtière,6,5.9,24,0.0,141.60000000000002,1996,11,1996-11,Fall,5.9,24,High Value
10350,1996-11-11,LAMAI,La maison d'Asie,50,Valkoinen suklaa,3,13.0,15,0.1,175.5,1996,11,1996-11,Fall,11.700000000000001,15,High Value
10350,1996-11-11,LAMAI,La maison d'Asie,69,Gudbrandsdalsost,4,28.8,18,0.1,466.56,1996,11,1996-11,Fall,25.92,18,High Value
10351,1996-11-11,ERNSH,Ernst Handel,38,Côte de Blaye,1,210.8,20,0.05,4005.2,1996,11,1996-11,Fall,200.26,20,High Value
10351,1996-11-11,ERNSH,Ernst Handel,41,Jack's New England Clam Chowder,8,7.7,13,0.0,100.10000000000001,1996,11,1996-11,Fall,7.7,13,High Value
10351,1996-11-11,ERNSH,Ernst Handel,44,Gula Malacca,2,15.5,77,0.05,1133.825,1996,11,1996-11,Fall,14.725,77,High Value
10351,1996-11-11,ERNSH,Ernst Handel,65,Louisiana Fiery Hot Pepper Sauce,2,16.8,10,0.05,159.6,1996,11,1996-11,Fall,15.959999999999999,10,High Value
10352,1996-11-12,FURIB,Furia Bacalhau e Frutos do Mar,24,Guaraná Fantástica,1,3.6,10,0.0,36.0,1996,11,1996-11,Fall,3.6,10,High Value
10352,1996-11-12,FURIB,Furia Bacalhau e Frutos do Mar,54,Tourtière,6,5.9,20,0.15,100.3,1996,11,1996-11,Fall,5.015000000000001,20,High Value
10353,1996-11-13,PICCO,Piccolo und mehr,11,Queso Cabrales,4,16.8,12,0.2,161.28000000000003,1996,11,1996-11,Fall,13.440000000000001,12,High Value
10353,1996-11-13,PICCO,Piccolo und mehr,38,Côte de Blaye,1,210.8,50,0.2,8432.0,1996,11,1996-11,Fall,168.64000000000001,50,High Value
10354,1996-11-14,PERIC,Pericles Comidas clásicas,1,Chai,1,14.4,12,0.0,172.8,1996,11,1996-11,Fall,14.4,12,Medium Value
10354,1996-11-14,PERIC,Pericles Comidas clásicas,29,Thüringer Rostbratwurst,6,99.0,4,0.0,396.0,1996,11,1996-11,Fall,99.0,4,Medium Value
10355,1996-11-15,AROUT,Around the Horn,24,Guaraná Fantástica,1,3.6,25,0.0,90.0,1996,11,1996-11,Fall,3.6,25,High Value
10355,1996-11-15,AROUT,Around the Horn,57,Ravioli Angelo,5,15.6,25,0.0,390.0,1996,11,1996-11,Fall,15.6,25,High Value
10356,1996-11-18,WANDK,Die Wandernde Kuh,31,Gorgonzola Telino,4,10.0,30,0.0,300.0,1996,11,1996-11,Fall,10.0,30,High Value
10356,1996-11-18,WANDK,Die Wandernde Kuh,55,Pâté chinois,6,19.2,12,0.0,230.39999999999998,1996,11,1996-11,Fall,19.2,12,High Value
10356,1996-11-18,WANDK,Die Wandernde Kuh,69,Gudbrandsdalsost,4,28.8,20,0.0,576.0,1996,11,1996-11,Fall,28.8,20,High Value
10357,1996-11-19,LILAS,LILA-Supermercado,10,Ikura,8,24.8,30,0.2,595.2,1996,11,1996-11,Fall,19.840000000000003,30,High Value
10357,1996-11-19,LILAS,LILA-Supermercado,26,Gumbär Gummibärchen,3,24.9,16,0.0,398.4,1996,11,1996-11,Fall,24.9,16,High Value
10357,1996-11-19,LILAS,LILA-Supermercado,60,Camembert Pierrot,4,27.2,8,0.2,174.08,1996,11,1996-11,Fall,21.76,8,High Value
10358,1996-11-20,LAMAI,La maison d'Asie,24,Guaraná Fantástica,1,3.6,10,0.05,34.199999999999996,1996,11,1996-11,Fall,3.42,10,High Value
10358,1996-11-20,LAMAI,La maison d'Asie,34,Sasquatch Ale,1,11.2,10,0.05,106.39999999999999,1996,11,1996-11,Fall,10.639999999999999,10,High Value
10358,1996-11-20,LAMAI,La maison d'Asie,36,Inlagd Sill,8,15.2,20,0.05,288.8,1996,11,1996-11,Fall,14.44,20,High Value
10359,1996-11-21,SEVES,Seven Seas Imports,16,Pavlova,3,13.9,56,0.05,739.4799999999999,1996,11,1996-11,Fall,13.205,56,High Value
10359,1996-11-21,SEVES,Seven Seas Imports,31,Gorgonzola Telino,4,10.0,70,0.05,665.0,1996,11,1996-11,Fall,9.5,70,High Value
10359,1996-11-21,SEVES,Seven Seas Imports,60,Camembert Pierrot,4,27.2,80,0.05,2067.2,1996,11,1996-11,Fall,25.84,80,High Value
10360,1996-11-22,BLONP,Blondesddsl père et fils,28,Rössle Sauerkraut,7,36.4,30,0.0,1092.0,1996,11,1996-11,Fall,36.4,30,High Value
10360,1996-11-22,BLONP,Blondesddsl père et fils,29,Thüringer Rostbratwurst,6,99.0,35,0.0,3465.0,1996,11,1996-11,Fall,99.0,35,High Value
10360,1996-11-22,BLONP,Blondesddsl père et fils,38,Côte de Blaye,1,210.8,10,0.0,2108.0,1996,11,1996-11,Fall,210.8,10,High Value
10360,1996-11-22,BLONP,Blondesddsl père et fils,49,Maxilaku,3,16.0,35,0.0,560.0,1996,11,1996-11,Fall,16.0,35,High Value
10360,1996-11-22,BLONP,Blondesddsl père et fils,54,Tourtière,6,5.9,28,0.0,165.20000000000002,1996,11,1996-11,Fall,5.9,28,High Value
10361,1996-11-22,QUICK,QUICK-Stop,39,Chartreuse verte,1,14.4,54,0.1,699.84,1996,11,1996-11,Fall,12.96,54,High Value
10361,1996-11-22,QUICK,QUICK-Stop,60,Camembert Pierrot,4,27.2,55,0.1,1346.4,1996,11,1996-11,Fall,24.48,55,High Value
10362,1996-11-25,BONAP,Bon app',25,NuNuCa Nuß-Nougat-Creme,3,11.2,50,0.0,560.0,1996,11,1996-11,Fall,11.2,50,High Value
10362,1996-11-25,BONAP,Bon app',51,Manjimup Dried Apples,7,42.4,20,0.0,848.0,1996,11,1996-11,Fall,42.4,20,High Value
10362,1996-11-25,BONAP,Bon app',54,Tourtière,6,5.9,24,0.0,141.60000000000002,1996,11,1996-11,Fall,5.9,24,High Value
10363,1996-11-26,DRACD,Drachenblut Delikatessen,31,Gorgonzola Telino,4,10.0,20,0.0,200.0,1996,11,1996-11,Fall,10.0,20,Medium Value
10363,1996-11-26,DRACD,Drachenblut Delikatessen,75,Rhönbräu Klosterbier,1,6.2,12,0.0,74.4,1996,11,1996-11,Fall,6.2,12,Medium Value
10363,1996-11-26,DRACD,Drachenblut Delikatessen,76,Lakkalikööri,1,14.4,12,0.0,172.8,1996,11,1996-11,Fall,14.4,12,Medium Value
10364,1996-11-26,EASTC,Eastern Connection,69,Gudbrandsdalsost,4,28.8,30,0.0,864.0,1996,11,1996-11,Fall,28.8,30,High Value
10364,1996-11-26,EASTC,Eastern Connection,71,Flotemysost,4,17.2,5,0.0,86.0,1996,11,1996-11,Fall,17.2,5,High Value
10365,1996-11-27,ANTON,Antonio Moreno Taquería,11,Queso Cabrales,4,16.8,24,0.0,403.20000000000005,1996,11,1996-11,Fall,16.8,24,High Value
10366,1996-11-28,GALED,Galería del gastrónomo,65,Louisiana Fiery Hot Pepper Sauce,2,16.8,5,0.0,84.0,1996,11,1996-11,Fall,16.8,5,Low Value
10366,1996-11-28,GALED,Galería del gastrónomo,77,Original Frankfurter grüne Soße,2,10.4,5,0.0,52.0,1996,11,1996-11,Fall,10.4,5,Low Value
10367,1996-11-28,VAFFE,Vaffeljernet,34,Sasquatch Ale,1,11.2,36,0.0,403.2,1996,11,1996-11,Fall,11.2,36,High Value
10367,1996-11-28,VAFFE,Vaffeljernet,54,Tourtière,6,5.9,18,0.0,106.2,1996,11,1996-11,Fall,5.9,18,High Value
10367,1996-11-28,VAFFE,Vaffeljernet,65,Louisiana Fiery Hot Pepper Sauce,2,16.8,15,0.0,252.0,1996,11,1996-11,Fall,16.8,15,High Value
10367,1996-11-28,VAFFE,Vaffeljernet,77,Original Frankfurter grüne Soße,2,10.4,7,0.0,72.8,1996,11,1996-11,Fall,10.4,7,High Value
10368,1996-11-29,ERNSH,Ernst Handel,21,Sir Rodney's Scones,3,8.0,5,0.1,36.0,1996,11,1996-11,Fall,7.2,5,High Value
10368,1996-11-29,ERNSH,Ernst Handel,28,Rössle Sauerkraut,7,36.4,13,0.1,425.88,1996,11,1996-11,Fall,32.76,13,High Value
10368,1996-11-29,ERNSH,Ernst Handel,57,Ravioli Angelo,5,15.6,25,0.0,390.0,1996,11,1996-11,Fall,15.6,25,High Value
10368,1996-11-29,ERNSH,Ernst Handel,64,Wimmers gute Semmelknödel,5,26.6,35,0.1,837.9,1996,11,1996-11,Fall,23.94,35,High Value
10369,1996-12-02,SPLIR,Split Rail Beer & Ale,29,Thüringer Rostbratwurst,6,99.0,20,0.0,1980.0,1996,12,1996-12,Winter,99.0,20,High Value
10369,1996-12-02,SPLIR,Split Rail Beer & Ale,56,Gnocchi di nonna Alice,5,30.4,18,0.25,410.4,1996,12,1996-12,Winter,22.799999999999997,18,High Value
10370,1996-12-03,CHOPS,Chop-suey Chinese,1,Chai,1,14.4,15,0.15,183.6,1996,12,1996-12,Winter,12.24,15,High Value
10370,1996-12-03,CHOPS,Chop-suey Chinese,64,Wimmers gute Semmelknödel,5,26.6,30,0.0,798.0,1996,12,1996-12,Winter,26.6,30,High Value
10370,1996-12-03,CHOPS,Chop-suey Chinese,74,Longlife Tofu,7,8.0,20,0.15,136.0,1996,12,1996-12,Winter,6.8,20,High Value
10371,1996-12-03,LAMAI,La maison d'Asie,36,Inlagd Sill,8,15.2,6,0.2,72.96,1996,12,1996-12,Winter,12.16,6,High Value
10372,1996-12-04,QUEEN,Queen Cozinha,20,Sir Rodney's Marmalade,3,64.8,12,0.25,583.1999999999999,1996,12,1996-12,Winter,48.599999999999994,12,High Value
10372,1996-12-04,QUEEN,Queen Cozinha,38,Côte de Blaye,1,210.8,40,0.25,6324.0,1996,12,1996-12,Winter,158.10000000000002,40,High Value
10372,1996-12-04,QUEEN,Queen Cozinha,60,Camembert Pierrot,4,27.2,70,0.25,1428.0,1996,12,1996-12,Winter,20.4,70,High Value
10372,1996-12-04,QUEEN,Queen Cozinha,72,Mozzarella di Giovanni,4,27.8,42,0.25,875.7,1996,12,1996-12,Winter,20.85,42,High Value
10373,1996-12-05,HUNGO,Hungry Owl All-Night Grocers,58,Escargots de Bourgogne,8,10.6,80,0.2,678.4000000000001,1996,12,1996-12,Winter,8.48,80,High Value
10373,1996-12-05,HUNGO,Hungry Owl All-Night Grocers,71,Flotemysost,4,17.2,50,0.2,688.0,1996,12,1996-12,Winter,13.76,50,High Value
10374,1996-12-05,WOLZA,Wolski  Zajazd,31,Gorgonzola Telino,4,10.0,30,0.0,300.0,1996,12,1996-12,Winter,10.0,30,Medium Value
10374,1996-12-05,WOLZA,Wolski  Zajazd,58,Escargots de Bourgogne,8,10.6,15,0.0,159.0,1996,12,1996-12,Winter,10.6,15,Medium Value
10375,1996-12-06,HUNGC,Hungry Coyote Import Store,14,Tofu,7,18.6,15,0.0,279.0,1996,12,1996-12,Winter,18.6,15,Medium Value
10375,1996-12-06,HUNGC,Hungry Coyote Import Store,54,Tourtière,6,5.9,10,0.0,59.0,1996,12,1996-12,Winter,5.9,10,Medium Value
10376,1996-12-09,MEREP,Mère Paillarde,31,Gorgonzola Telino,4,10.0,42,0.05,399.0,1996,12,1996-12,Winter,9.5,42,High Value
10377,1996-12-09,SEVES,Seven Seas Imports,28,Rössle Sauerkraut,7,36.4,20,0.15,618.8,1996,12,1996-12,Winter,30.939999999999998,20,High Value
10377,1996-12-09,SEVES,Seven Seas Imports,39,Chartreuse verte,1,14.4,20,0.15,244.79999999999998,1996,12,1996-12,Winter,12.24,20,High Value
10378,1996-12-10,FOLKO,Folk och fä HB,71,Flotemysost,4,17.2,6,0.0,103.19999999999999,1996,12,1996-12,Winter,17.2,6,High Value
10379,1996-12-11,QUEDE,Que Delícia,41,Jack's New England Clam Chowder,8,7.7,8,0.1,55.440000000000005,1996,12,1996-12,Winter,6.930000000000001,8,High Value
